split,ae_error,if_anomaly,risk_score
train,0.012232959,-0.0969121665887303,0.0
train,0.01212072,-0.0886715387016841,0.0
train,0.012059742,-0.0914165239261291,0.0
train,0.012417345,-0.0848301507426724,0.0
train,0.01337061,-0.0753210012768216,0.0
train,0.014041958,-0.071119186490631,0.005941702936328206
train,0.014037182,-0.0842530206373413,0.0
train,0.013635899,-0.0924259486801247,0.0
train,0.013483415,-0.100668609237735,0.0
train,0.013446783,-0.0994677574242371,0.0
train,0.013630532,-0.1004471922074661,0.0
train,0.014147205,-0.104051565094567,0.0
train,0.015014834,-0.1010418752141481,0.0
train,0.015703473,-0.0791545665955443,0.0
train,0.015826609,-0.0646188286916772,0.02570695102538976
train,0.014641792,-0.0778900642439536,0.0
train,0.013409161,-0.0985683261101007,0.0
train,0.013166896,-0.101055585254836,0.0
train,0.013229113,-0.0906530033576055,0.0
train,0.013226283,-0.0775615812057141,0.0
train,0.013777409,-0.0704027077083126,0.008120256997667885
train,0.014992972,-0.0676406771835372,0.01651859755678805
train,0.0151807,-0.0661746017624003,0.020976405159426482
train,0.014543908,-0.0768735523241997,0.0
train,0.013955078,-0.0857407482965593,0.0
train,0.014496233,-0.0775836802286243,0.0
train,0.01679667,-0.0648056537825868,0.02513888317661933
train,0.019006774,-0.0632836722271383,0.02976668120879185
train,0.02155787,-0.0661558249682928,0.02103349863109841
train,0.023612924,-0.0684886637757687,0.013940175585254235
train,0.025127068,-0.0819203502974028,0.0
train,0.031837713,0.0009866575119979,0.22518961812224467
train,0.029404137,-0.0140364064053032,0.1795098887031847
train,0.028182182,-0.0259466029533689,0.1432952683941471
train,0.02600604,-0.0419416468540113,0.09466009773592418
train,0.024238702,-0.0696377700238874,0.010446157136237153
train,0.02281882,-0.0901111453405729,0.0
train,0.021663371,-0.092686266481256,0.0
train,0.020927634,-0.0820292942774221,0.0
train,0.020805316,-0.0732577179089906,0.0
train,0.020540701,-0.0677288658731762,0.016250447497472138
train,0.018552667,-0.0778613021828011,0.0
train,0.016881088,-0.092358879088765,0.0
train,0.015891086,-0.0945292019653796,0.0
train,0.015413288,-0.0973361627289416,0.0
train,0.015452827,-0.098804810703084,0.0
train,0.015497489,-0.1088531414298931,0.0
