Thrust.Spd,Thrust.Force,CH.Spd,CH.Torque,CH.Tot.ContactForce,Ring.No
34.08620689655172,190633.3333333333,1.010666656494141,-7828.103448275862,30038.33333333333,961
34.11864406779661,190626.6666666667,1.011999988555908,-7823.050847457627,30030.0,961
34.15,190593.3333333333,1.011999988555908,-7817.5,30046.73333333333,961
34.18032786885246,190533.3333333333,1.013333320617676,-7807.377049180328,30021.6,961
34.34426229508197,190466.6666666667,1.013333320617676,-7790.983606557377,30021.6,961
34.42622950819672,190406.6666666667,1.013333320617676,-7788.688524590164,30021.6,961
34.50819672131148,190340.0,1.013333320617676,-7791.147540983607,30013.26666666667,961
34.59016393442623,190266.6666666667,1.013333320617676,-7793.278688524591,30030.0,961
34.70491803278689,190200.0,1.011999988555908,-7785.573770491803,30004.86666666666,961
34.78688524590164,190126.6666666667,1.010666656494141,-7787.868852459016,29988.06666666667,961
34.78688524590164,190060.0,1.011999988555908,-7788.688524590164,29996.4,961
34.80327868852459,190013.3333333333,1.011999988555908,-7784.098360655737,29996.4,961
34.83606557377049,189940.0,1.010666656494141,-7764.754098360656,29996.4,961
34.83606557377049,189873.3333333333,1.010666656494141,-7755.081967213115,29979.66666666667,961
34.83606557377049,189793.3333333333,1.010666656494141,-7742.950819672131,29954.53333333333,961
34.83606557377049,189720.0,1.010666656494141,-7734.098360655737,29937.73333333333,961
34.83606557377049,189646.6666666667,1.010666656494141,-7732.786885245901,29929.33333333333,961
34.85245901639344,189580.0,1.009333324432373,-7721.475409836065,29912.6,961
34.8688524590164,189546.6666666667,1.007999992370606,-7713.606557377049,29921.0,961
34.83606557377049,189520.0,1.007999992370606,-7705.573770491803,29912.6,961
34.80327868852459,189493.3333333333,1.007999992370606,-7689.180327868852,29895.8,961
34.77049180327869,189480.0,1.009333324432373,-7680.655737704918,29887.4,961
34.78688524590164,189453.3333333333,1.010666656494141,-7671.803278688524,29879.06666666667,961
34.78688524590164,189440.0,1.011999988555908,-7673.11475409836,29879.06666666667,961
34.78688524590164,189420.0,1.013333320617676,-7665.573770491803,29895.86666666666,961
34.78688524590164,189413.3333333333,1.010666656494141,-7659.672131147541,29887.53333333333,961
34.78688524590164,189393.3333333333,1.009333324432373,-7653.44262295082,29870.8,961
34.78688524590164,189400.0,1.009333324432373,-7636.393442622951,29870.8,961
34.78688524590164,189420.0,1.007999992370606,-7619.016393442623,29862.4,961
34.77049180327869,189433.3333333333,1.006666660308838,-7602.950819672131,29887.53333333333,961
34.77049180327869,189440.0,1.007999992370606,-7595.901639344263,29895.93333333333,961
34.75409836065574,189440.0,1.007999992370606,-7587.868852459016,29895.93333333333,961
34.75409836065574,189440.0,1.009333324432373,-7580.819672131148,29895.93333333333,961
34.75409836065574,189413.3333333333,1.009333324432373,-7566.229508196721,29887.53333333333,961
34.75409836065574,189366.6666666667,1.009333324432373,-7557.704918032787,29887.53333333333,961
34.75409836065574,189306.6666666667,1.007999992370606,-7556.065573770492,29895.93333333333,961
34.75409836065574,189260.0,1.007999992370606,-7563.11475409836,29895.93333333333,961
34.75409836065574,189253.3333333333,1.007999992370606,-7564.918032786885,29895.93333333333,961
34.75409836065574,189213.3333333333,1.006666660308838,-7553.934426229508,29895.93333333333,961
34.75409836065574,189186.6666666667,1.006666660308838,-7545.573770491803,29895.93333333333,961
34.73770491803279,189133.3333333333,1.009333324432373,-7538.524590163935,29887.53333333333,961
34.72131147540983,189086.6666666667,1.007999992370606,-7546.065573770492,29895.93333333333,961
34.70491803278689,189026.6666666667,1.007999992370606,-7560.327868852459,29895.93333333333,961
34.70491803278689,188973.3333333333,1.007999992370606,-7549.180327868852,29904.33333333333,961
34.68852459016394,188946.6666666667,1.009333324432373,-7534.590163934427,29895.93333333333,961
34.67213114754098,188920.0,1.007999992370606,-7524.262295081967,29904.33333333333,961
34.63934426229508,188926.6666666667,1.006666660308838,-7543.44262295082,29912.73333333333,961
34.62295081967213,188920.0,1.00533332824707,-7552.295081967213,29912.73333333333,961
34.60655737704918,188953.3333333333,1.006666660308838,-7547.868852459016,29912.73333333333,961
34.59016393442623,189013.3333333333,1.007999992370606,-7542.950819672131,29929.46666666667,961
34.57377049180328,189073.3333333333,1.009333324432373,-7536.88524590164,29954.6,961
34.54098360655738,189120.0,1.009333324432373,-7538.524590163935,29954.6,961
34.52459016393443,189160.0,1.009333324432373,-7547.377049180328,29954.6,961
34.50819672131148,189193.3333333333,1.009333324432373,-7534.590163934427,29971.33333333333,961
34.49180327868852,189220.0,1.007999992370606,-7527.540983606557,29979.66666666667,961
34.45901639344262,189266.6666666667,1.006666660308838,-7539.016393442623,29988.06666666667,961
34.42622950819672,189306.6666666667,1.009333324432373,-7543.934426229508,29996.4,961
34.40983606557377,189346.6666666667,1.009333324432373,-7545.573770491803,29996.4,961
34.39344262295082,189373.3333333333,1.009333324432373,-7528.852459016393,29996.4,961
34.36065573770492,189393.3333333333,1.007999992370606,-7542.295081967213,29988.06666666667,961
34.32786885245902,189386.6666666667,1.007999992370606,-7554.262295081967,29988.06666666667,961
34.29508196721311,189366.6666666667,1.009333324432373,-7563.606557377049,29996.4,961
34.29508196721311,189366.6666666667,1.010666656494141,-7562.295081967213,29996.4,961
34.27868852459017,189346.6666666667,1.009333324432373,-7564.754098360656,29996.4,961
34.26229508196721,189320.0,1.007999992370606,-7574.262295081967,30004.8,961
34.22950819672131,189293.3333333333,1.006666660308838,-7586.55737704918,29988.06666666667,961
34.22950819672131,189233.3333333333,1.006666660308838,-7592.131147540984,30004.8,961
34.22950819672131,189166.6666666667,1.00533332824707,-7592.131147540984,29996.4,961
34.22950819672131,189140.0,1.00533332824707,-7586.229508196721,29996.4,961
34.19672131147541,189113.3333333333,1.00533332824707,-7580.327868852459,29988.06666666667,961
34.18032786885246,189073.3333333333,1.00533332824707,-7588.852459016393,29979.66666666667,961
34.24590163934426,189053.3333333333,1.003999996185303,-7598.196721311476,29979.66666666667,961
34.27868852459017,189020.0,1.00533332824707,-7600.655737704918,29979.66666666667,961
34.32786885245902,188980.0,1.00533332824707,-7608.524590163935,29979.66666666667,961
