Source_File,Ring_Index,Cluster_Label,First_Unit_Top_Depth,Last_Unit_Bottom_Depth,Source,Top_Depth_Avg,Bottom_Depth_Avg,含水率,容重（重度）,孔隙比,塑性指数,液性指数,内摩擦角,黏聚力,饱和单轴抗压强度标准值,完整性指数,泊松比,重型圆锥动力触探锤击数N,主RGB比例
海太处理后数据.xlsx,293,5,53.07,64.235,Part_50,29.989,30.309,28.58064,18.73368,0.8671592,12.599999999999998,0.96,19.8656,8.605599999999999,,,,,99.04
海太处理后数据.xlsx,294,5,53.095,64.26,Part_50,30.005,30.325,28.5588,18.7381,0.8664389999999998,12.599999999999998,0.96,19.902,8.577,,,,,99.3
海太处理后数据.xlsx,295,5,53.12,64.286,Part_50,30.021,30.341,28.536960000000004,18.74252,0.8657187999999999,12.599999999999998,0.96,19.9384,8.5484,,,,,99.56
海太处理后数据.xlsx,296,5,53.146,64.312,Part_50,30.038,30.358,28.515120000000003,18.74694,0.8649986,12.599999999999998,0.96,19.9748,8.5198,,,,,99.82
海太处理后数据.xlsx,297,5,53.172,64.338,Part_50,30.054,30.374,28.49328,18.75136,0.8642783999999999,12.6,0.96,20.0112,8.4912,,,,,99.92
海太处理后数据.xlsx,298,5,53.198,64.364,Part_50,30.07,30.39,28.47144,18.75578,0.8635581999999999,12.6,0.96,20.0476,8.4626,,,,,99.66
海太处理后数据.xlsx,299,5,53.224,64.39,Part_50,30.086,30.406,28.4496,18.7602,0.862838,12.6,0.96,20.084,8.434,,,,,99.4
海太处理后数据.xlsx,300,5,53.25,64.415,Part_50,30.103,30.423,28.427760000000003,18.76462,0.8621177999999999,12.6,0.96,20.1204,8.4054,,,,,99.14
海太处理后数据.xlsx,301,5,53.275,64.441,Part_50,30.119,30.439,28.40592,18.76904,0.8613976,12.6,0.96,20.1568,8.3768,,,,,99.12
海太处理后数据.xlsx,302,5,53.299,64.465,Part_50,30.135,30.455,28.382400000000004,18.7738,0.8606219999999999,12.6,0.96,20.196,8.346,,,,,99.4
海太处理后数据.xlsx,303,5,53.313,64.479,Part_50,30.1512,30.4712,28.36056,18.77822,0.8599017999999999,12.6,0.96,20.2324,8.3174,,,,,99.66
海太处理后数据.xlsx,304,5,53.327,64.493,Part_50,30.168000000000003,30.488000000000003,28.33872,18.78264,0.8591816,12.6,0.96,20.2688,8.2888,,,,,99.92
海太处理后数据.xlsx,305,5,53.342,64.508,Part_50,30.184,30.504,28.31688,18.78706,0.8584613999999999,12.6,0.96,20.3052,8.2602,,,,,99.82
海太处理后数据.xlsx,306,5,53.356,64.521,Part_50,30.2,30.52,28.295040000000004,18.79148,0.8577412,12.6,0.96,20.3416,8.2316,,,,,99.56
海太处理后数据.xlsx,307,5,53.37,64.535,Part_50,30.217,30.537,28.28664,18.79318,0.8574642,12.6,0.96,20.3556,8.2206,,,,,99.46
海太处理后数据.xlsx,308,5,53.384,64.55,Part_50,30.233,30.553,28.29168,18.79216,0.8576303999999999,12.6,0.96,20.3472,8.2272,,,,,99.52
海太处理后数据.xlsx,309,5,53.398,64.564,Part_50,30.249,30.569000000000003,28.29672,18.79114,0.8577965999999999,12.6,0.96,20.338800000000003,8.2338,,,,,99.58
海太处理后数据.xlsx,310,5,53.412,64.578,Part_50,30.2656,30.5856,28.30344,18.78978,0.8580182,12.6,0.96,20.3276,8.2426,,,,,99.66
海太处理后数据.xlsx,311,5,53.427,64.593,Part_50,30.282,30.602,28.30848,18.78876,0.8581844,12.6,0.96,20.3192,8.2492,,,,,99.72
海太处理后数据.xlsx,312,5,53.442,64.607,Part_50,30.298,30.618,28.3152,18.7874,0.858406,12.6,0.96,20.308,8.258,,,,,99.8
海太处理后数据.xlsx,313,5,53.457,64.622,Part_50,30.314,30.634,28.32024,18.78638,0.8585722,12.6,0.96,20.2996,8.2646,,,,,99.86
海太处理后数据.xlsx,314,5,53.47,64.636,Part_50,30.3302,30.6502,28.326960000000003,18.78502,0.8587937999999999,12.6,0.96,20.2884,8.2734,,,,,99.9
海太处理后数据.xlsx,315,5,53.485,64.651,Part_50,30.347,30.667,28.33032,18.78434,0.8589045999999999,12.6,0.96,20.2828,8.2778,,,,,99.9
海太处理后数据.xlsx,316,5,53.5,64.666,Part_50,30.363000000000003,30.683000000000003,28.33704,18.78298,0.8591262,12.6,0.96,20.2716,8.2866,,,,,99.9
海太处理后数据.xlsx,317,5,53.515,64.681,Part_50,30.379,30.699,28.343760000000003,18.78162,0.8593477999999999,12.6,0.96,20.2604,8.295399999999999,,,,,99.86
海太处理后数据.xlsx,318,5,53.554,64.72,Part_50,30.396,30.716,28.3488,18.7806,0.8595139999999999,12.6,0.96,20.252,8.302,,,,,99.8
海太处理后数据.xlsx,319,5,53.61,64.775,Part_50,30.412,30.732,28.35384,18.77958,0.8596802,12.6,0.96,20.2436,8.3086,,,,,99.74
海太处理后数据.xlsx,320,5,53.691,64.856,Part_50,30.428,30.748,28.36056,18.77822,0.8599017999999999,12.6,0.96,20.2324,8.3174,,,,,99.66
海太处理后数据.xlsx,321,5,53.77,64.936,Part_50,30.4448,30.7648,28.365600000000004,18.7772,0.8600679999999999,12.6,0.96,20.224,8.324,,,,,99.6
海太处理后数据.xlsx,322,5,53.898,65.064,Part_50,30.461,30.781,28.37232,18.77584,0.8602896,12.6,0.96,20.2128,8.332799999999999,,,,,99.52
海太处理后数据.xlsx,323,5,54.033,65.199,Part_50,30.477,30.797,28.377360000000003,18.77482,0.8604557999999999,12.6,0.96,20.2044,8.339400000000001,,,,,99.46
海太处理后数据.xlsx,324,5,54.169,65.335,Part_50,30.493,30.813,28.377360000000003,18.77482,0.8604557999999999,12.6,0.96,20.2044,8.339400000000001,,,,,99.46
海太处理后数据.xlsx,325,5,54.344,65.509,Part_50,30.5092,30.8292,28.36056,18.77822,0.8599017999999999,12.6,0.96,20.2324,8.3174,,,,,99.66
海太处理后数据.xlsx,326,5,54.538,65.703,Part_50,30.526,30.846,28.332000000000004,18.784,0.8589600000000001,12.6,0.96,20.28,8.28,,,,,99.88
海太处理后数据.xlsx,327,5,54.734,65.9,Part_50,30.542,30.862,28.30008,18.79046,0.8579074,12.6,0.96,20.3332,8.2382,,,,,99.62
海太处理后数据.xlsx,328,5,54.94,66.106,Part_50,30.558000000000003,30.878,28.26984,18.79658,0.8569102,12.6,0.96,20.3836,8.1986,,,,,99.26
海太处理后数据.xlsx,329,5,55.142,66.308,Part_50,30.575,30.895,28.2396,18.8027,0.8559129999999999,12.6,0.96,20.434,8.158999999999999,,,,,99.1
海太处理后数据.xlsx,331,5,55.493,66.659,Part_50,30.607,30.927,28.17912,18.81494,0.8539186,12.6,0.96,20.5348,8.0798,,,,,99.82
海太处理后数据.xlsx,332,5,55.63,66.795,Part_50,30.6236,30.9436,28.148880000000005,18.82106,0.8529213999999999,12.6,0.96,20.5852,8.0402,,,,,99.82
海太处理后数据.xlsx,333,5,55.723,66.889,Part_50,30.64,30.96,28.11864,18.82718,0.8519242,12.6,0.96,20.6356,8.000599999999999,,,,,99.46
海太处理后数据.xlsx,334,5,55.767,66.933,Part_50,30.656,30.976,28.090080000000004,18.83296,0.8509823999999999,12.6,0.96,20.683200000000003,7.9632,,,,,99.12
